EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 21-12-2020
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 CC   : Cloud cover in oktas
30-34 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station VAEXJOE, SWEDEN (STAID: 1)
Blended and updated with sources:41384 41387 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   CC, Q_CC
     1, 41384,19630210,    8,    0
     1, 41384,19630211,    8,    0
     1, 41384,19630212,    8,    0
     1, 41384,19630213,    8,    0
     1, 41384,19630214,    8,    0
     1, 41384,19630215,    8,    0
     1, 41384,19630216,    8,    0
     1, 41384,19630217,    8,    0
     1, 41384,19630218,    3,    0
     1, 41384,19630219,    7,    0
     1, 41384,19630220,    3,    0
     1, 41384,19630221,    0,    0
     1, 41384,19630222,    3,    0
     1, 41384,19630223,    8,    0
     1, 41384,19630224,    8,    0
     1, 41384,19630225,    8,    0
     1, 41384,19630226,    8,    0
     1, 41384,19630227,    8,    0
     1, 41384,19630228,    8,    0
     1, 41384,19630301,    3,    0
     1, 41384,19630302,    3,    0
     1, 41384,19630303,    5,    0
     1, 41384,19630304,    1,    0
     1, 41384,19630305,    6,    0
     1, 41384,19630306,    8,    0
     1, 41384,19630307,    8,    0
     1, 41384,19630308,    7,    0
     1, 41384,19630309,    8,    0
     1, 41384,19630310,    8,    0
     1, 41384,19630311,    8,    0
     1, 41384,19630312,    8,    0
     1, 41384,19630313,    5,    0
     1, 41384,19630314,    0,    0
     1, 41384,19630315,    5,    0
     1, 41384,19630316,    0,    0
     1, 41384,19630317,    5,    0
     1, 41384,19630318,    3,    0
     1, 41384,19630319,    6,    0
     1, 41384,19630320,    6,    0
     1, 41384,19630321,    5,    0
     1, 41384,19630322,    3,    0
     1, 41384,19630323,    3,    0
     1, 41384,19630324,    8,    0
     1, 41384,19630325,    8,    0
     1, 41384,19630326,    8,    0
     1, 41384,19630327,    8,    0
     1, 41384,19630328,    8,    0
     1, 41384,19630329,    7,    0
     1, 41384,19630330,    8,    0
     1, 41384,19630331,    6,    0
     1, 41384,19630401,    3,    0
     1, 41384,19630402,    8,    0
     1, 41384,19630403,    8,    0
     1, 41384,19630404,    8,    0
     1, 41384,19630405,    6,    0
     1, 41384,19630406,    1,    0
     1, 41384,19630407,    1,    0
     1, 41384,19630408,    2,    0
     1, 41384,19630409,    1,    0
     1, 41384,19630410,    4,    0
     1, 41384,19630411,    8,    0
     1, 41384,19630412,    8,    0
     1, 41384,19630413,    1,    0
     1, 41384,19630414,    1,    0
     1, 41384,19630415,    8,    0
     1, 41384,19630416,    5,    0
     1, 41384,19630417,    8,    0
     1, 41384,19630418,    8,    0
     1, 41384,19630419,    8,    0
     1, 41384,19630420,    7,    0
     1, 41384,19630421,    8,    0
     1, 41384,19630422,    8,    0
     1, 41384,19630423,    8,    0
     1, 41384,19630424,    7,    0
     1, 41384,19630425,    0,    0
     1, 41384,19630426,    6,    0
     1, 41384,19630427,    7,    0
     1, 41384,19630428,    8,    0
     1, 41384,19630429,    8,    0
     1, 41384,19630430,    6,    0
     1, 41384,19630501,    8,    0
     1, 41384,19630502,    7,    0
     1, 41384,19630503,    3,    0
     1, 41384,19630504,    4,    0
     1, 41384,19630505,    7,    0
     1, 41384,19630506,    6,    0
     1, 41384,19630507,    3,    0
     1, 41384,19630508,    0,    0
     1, 41384,19630509,    2,    0
     1, 41384,19630510,    6,    0
     1, 41384,19630511,    7,    0
     1, 41384,19630512,    6,    0
     1, 41384,19630513,    3,    0
     1, 41384,19630514,    6,    0
     1, 41384,19630515,    7,    0
     1, 41384,19630516,    5,    0
     1, 41384,19630517,    5,    0
     1, 41384,19630518,    7,    0
     1, 41384,19630519,    5,    0
     1, 41384,19630520,    4,    0
     1, 41384,19630521,    1,    0
     1, 41384,19630522,    2,    0
     1, 41384,19630523,    2,    0
     1, 41384,19630524,    6,    0
     1, 41384,19630525,    1,    0
     1, 41384,19630526,    3,    0
     1, 41384,19630527,    3,    0
     1, 41384,19630528,    1,    0
     1, 41384,19630529,    1,    0
     1, 41384,19630530,    2,    0
     1, 41384,19630531,    4,    0
     1, 41384,19630601,    4,    0
     1, 41384,19630602,    3,    0
     1, 41384,19630603,    7,    0
     1, 41384,19630604,    8,    0
     1, 41384,19630605,    3,    0
     1, 41384,19630606,    1,    0
     1, 41384,19630607,    1,    0
     1, 41384,19630608,    2,    0
     1, 41384,19630609,    3,    0
     1, 41384,19630610,    5,    0
     1, 41384,19630611,    2,    0
     1, 41384,19630612,    5,    0
     1, 41384,19630613,    2,    0
     1, 41384,19630614,    3,    0
     1, 41384,19630615,    7,    0
     1, 41384,19630616,    3,    0
     1, 41384,19630617,    7,    0
     1, 41384,19630618,    7,    0
     1, 41384,19630619,    6,    0
     1, 41384,19630620,    7,    0
     1, 41384,19630621,    2,    0
     1, 41384,19630622,    7,    0
     1, 41384,19630623,    5,    0
     1, 41384,19630624,    6,    0
     1, 41384,19630625,    4,    0
     1, 41384,19630626,    8,    0
     1, 41384,19630627,    7,    0
     1, 41384,19630628,    7,    0
     1, 41384,19630629,    8,    0
     1, 41384,19630630,    2,    0
     1, 41384,19630701,    3,    0
     1, 41384,19630702,    1,    0
     1, 41384,19630703,    2,    0
     1, 41384,19630704,    2,    0
     1, 41384,19630705,    1,    0
     1, 41384,19630706,    5,    0
     1, 41384,19630707,    8,    0
     1, 41384,19630708,    8,    0
     1, 41384,19630709,    8,    0
     1, 41384,19630710,    7,    0
     1, 41384,19630711,    7,    0
     1, 41384,19630712,    4,    0
     1, 41384,19630713,    8,    0
     1, 41384,19630714,    7,    0
     1, 41384,19630715,    5,    0
     1, 41384,19630716,    8,    0
     1, 41384,19630717,    6,    0
     1, 41384,19630718,    7,    0
     1, 41384,19630719,    5,    0
     1, 41384,19630720,    5,    0
     1, 41384,19630721,    1,    0
     1, 41384,19630722,    1,    0
     1, 41384,19630723,    0,    0
     1, 41384,19630724,    7,    0
     1, 41384,19630725,    7,    0
     1, 41384,19630726,    4,    0
     1, 41384,19630727,    5,    0
     1, 41384,19630728,    2,    0
     1, 41384,19630729,    5,    0
     1, 41384,19630730,    5,    0
     1, 41384,19630731,    7,    0
     1, 41384,19630801,    5,    0
     1, 41384,19630802,    5,    0
     1, 41384,19630803,    0,    0
     1, 41384,19630804,    3,    0
     1, 41384,19630805,    7,    0
     1, 41384,19630806,    4,    0
     1, 41384,19630807,    3,    0
     1, 41384,19630808,    8,    0
     1, 41384,19630809,    5,    0
     1, 41384,19630810,    6,    0
     1, 41384,19630811,    8,    0
     1, 41384,19630812,    6,    0
     1, 41384,19630813,    6,    0
     1, 41384,19630814,    6,    0
     1, 41384,19630815,    8,    0
     1, 41384,19630816,    7,    0
     1, 41384,19630817,    1,    0
     1, 41384,19630818,    6,    0
     1, 41384,19630819,    4,    0
     1, 41384,19630820,    7,    0
     1, 41384,19630821,    8,    0
     1, 41384,19630822,    7,    0
     1, 41384,19630823,    3,    0
     1, 41384,19630824,    8,    0
     1, 41384,19630825,    5,    0
     1, 41384,19630826,    6,    0
     1, 41384,19630827,    5,    0
     1, 41384,19630828,    6,    0
     1, 41384,19630829,    8,    0
     1, 41384,19630830,    6,    0
     1, 41384,19630831,    7,    0
     1, 41384,19630901,    8,    0
     1, 41384,19630902,    8,    0
     1, 41384,19630903,    5,    0
     1, 41384,19630904,    8,    0
     1, 41384,19630905,    8,    0
     1, 41384,19630906,    6,    0
     1, 41384,19630907,    5,    0
     1, 41384,19630908,    2,    0
     1, 41384,19630909,    6,    0
     1, 41384,19630910,    4,    0
     1, 41384,19630911,    6,    0
     1, 41384,19630912,    5,    0
     1, 41384,19630913,    7,    0
     1, 41384,19630914,    8,    0
     1, 41384,19630915,    5,    0
     1, 41384,19630916,    2,    0
     1, 41384,19630917,    3,    0
     1, 41384,19630918,    8,    0
     1, 41384,19630919,    0,    0
     1, 41384,19630920,    0,    0
     1, 41384,19630921,    1,    0
     1, 41384,19630922,    7,    0
     1, 41384,19630923,    7,    0
     1, 41384,19630924,    7,    0
     1, 41384,19630925,    8,    0
     1, 41384,19630926,    5,    0
     1, 41384,19630927,    7,    0
     1, 41384,19630928,    2,    0
     1, 41384,19630929,    5,    0
     1, 41384,19630930,    2,    0
     1, 41384,19631001,    5,    0
     1, 41384,19631002,    8,    0
     1, 41384,19631003,    6,    0
     1, 41384,19631004,    8,    0
     1, 41384,19631005,    7,    0
     1, 41384,19631006,    8,    0
     1, 41384,19631007,    5,    0
     1, 41384,19631008,    4,    0
     1, 41384,19631009,    4,    0
     1, 41384,19631010,    5,    0
     1, 41384,19631011,    6,    0
     1, 41384,19631012,    0,    0
     1, 41384,19631013,    8,    0
     1, 41384,19631014,    7,    0
     1, 41384,19631015,    1,    0
     1, 41384,19631016,    8,    0
     1, 41384,19631017,    8,    0
     1, 41384,19631018,    5,    0
     1, 41384,19631019,    7,    0
     1, 41384,19631020,    8,    0
     1, 41384,19631021,    6,    0
     1, 41384,19631022,    8,    0
     1, 41384,19631023,    7,    0
     1, 41384,19631024,    7,    0
     1, 41384,19631025,    3,    0
     1, 41384,19631026,    8,    0
     1, 41384,19631027,    8,    0
     1, 41384,19631028,    8,    0
     1, 41384,19631029,    7,    0
     1, 41384,19631030,    8,    0
     1, 41384,19631031,    5,    0
     1, 41384,19631101,    8,    0
     1, 41384,19631102,    8,    0
     1, 41384,19631103,    8,    0
     1, 41384,19631104,    8,    0
     1, 41384,19631105,    8,    0
     1, 41384,19631106,    8,    0
     1, 41384,19631107,    8,    0
     1, 41384,19631108,    8,    0
     1, 41384,19631109,    7,    0
     1, 41384,19631110,    3,    0
     1, 41384,19631111,    8,    0
     1, 41384,19631112,    8,    0
     1, 41384,19631113,    8,    0
     1, 41384,19631114,    5,    0
     1, 41384,19631115,    7,    0
     1, 41384,19631116,    7,    0
     1, 41384,19631117,    4,    0
     1, 41384,19631118,    8,    0
     1, 41384,19631119,    7,    0
     1, 41384,19631120,    8,    0
     1, 41384,19631121,    2,    0
     1, 41384,19631122,    7,    0
     1, 41384,19631123,    8,    0
     1, 41384,19631124,    8,    0
     1, 41384,19631125,    8,    0
     1, 41384,19631126,    8,    0
     1, 41384,19631127,    8,    0
     1, 41384,19631128,    8,    0
     1, 41384,19631129,    8,    0
     1, 41384,19631130,    8,    0
     1, 41384,19631201,    7,    0
     1, 41384,19631202,    8,    0
     1, 41384,19631203,    8,    0
     1, 41384,19631204,    8,    0
     1, 41384,19631205,    6,    0
     1, 41384,19631206,    8,    0
     1, 41384,19631207,    1,    0
     1, 41384,19631208,    1,    0
     1, 41384,19631209,    8,    0
     1, 41384,19631210,    8,    0
     1, 41384,19631211,    8,    0
     1, 41384,19631212,    8,    0
     1, 41384,19631213,    5,    0
     1, 41384,19631214,    1,    0
     1, 41384,19631215,    0,    0
     1, 41384,19631216,    5,    0
     1, 41384,19631217,    0,    0
     1, 41384,19631218,    8,    0
     1, 41384,19631219,    5,    0
     1, 41384,19631220,    8,    0
     1, 41384,19631221,    5,    0
     1, 41384,19631222,    6,    0
     1, 41384,19631223,    8,    0
     1, 41384,19631224,    5,    0
     1, 41384,19631225,    7,    0
     1, 41384,19631226,    8,    0
     1, 41384,19631227,    5,    0
     1, 41384,19631228,    8,    0
     1, 41384,19631229,    8,    0
     1, 41384,19631230,    8,    0
     1, 41384,19631231,    8,    0
     1, 41384,19640101,    8,    0
     1, 41384,19640102,    8,    0
     1, 41384,19640103,    8,    0
     1, 41384,19640104,    6,    0
     1, 41384,19640105,    8,    0
     1, 41384,19640106,    8,    0
     1, 41384,19640107,    8,    0
     1, 41384,19640108,    7,    0
     1, 41384,19640109,    8,    0
     1, 41384,19640110,    8,    0
     1, 41384,19640111,    8,    0
     1, 41384,19640112,    8,    0
     1, 41384,19640113,    5,    0
     1, 41384,19640114,    2,    0
     1, 41384,19640115,    4,    0
     1, 41384,19640116,    8,    0
     1, 41384,19640117,    6,    0
     1, 41384,19640118,    8,    0
     1, 41384,19640119,    8,    0
     1, 41384,19640120,    8,    0
     1, 41384,19640121,    7,    0
     1, 41384,19640122,    2,    0
     1, 41384,19640123,    7,    0
     1, 41384,19640124,    3,    0
     1, 41384,19640125,    0,    0
     1, 41384,19640126,    5,    0
     1, 41384,19640127,    0,    0
     1, 41384,19640128,    7,    0
     1, 41384,19640129,    8,    0
     1, 41384,19640130,    8,    0
     1, 41384,19640131,    8,    0
     1, 41384,19640201,    8,    0
     1, 41384,19640202,    0,    0
     1, 41384,19640203,    8,    0
     1, 41384,19640204,    6,    0
     1, 41384,19640205,    4,    0
     1, 41384,19640206,    3,    0
     1, 41384,19640207,    6,    0
     1, 41384,19640208,    0,    0
     1, 41384,19640209,    3,    0
     1, 41384,19640210,    7,    0
     1, 41384,19640211,    6,    0
     1, 41384,19640212,    3,    0
     1, 41384,19640213,    5,    0
     1, 41384,19640214,    3,    0
     1, 41384,19640215,    8,    0
     1, 41384,19640216,    8,    0
     1, 41384,19640217,    8,    0
     1, 41384,19640218,    6,    0
     1, 41384,19640219,    4,    0
     1, 41384,19640220,    7,    0
     1, 41384,19640221,    8,    0
     1, 41384,19640222,    7,    0
     1, 41384,19640223,    5,    0
     1, 41384,19640224,    8,    0
     1, 41384,19640225,    6,    0
     1, 41384,19640226,    2,    0
     1, 41384,19640227,    8,    0
     1, 41384,19640228,    8,    0
     1, 41384,19640229,    8,    0
     1, 41384,19640301,    8,    0
     1, 41384,19640302,    8,    0
     1, 41384,19640303,    8,    0
     1, 41384,19640304,    5,    0
     1, 41384,19640305,    8,    0
     1, 41384,19640306,    1,    0
     1, 41384,19640307,    3,    0
     1, 41384,19640308,    5,    0
     1, 41384,19640309,    7,    0
     1, 41384,19640310,    0,    0
     1, 41384,19640311,    4,    0
     1, 41384,19640312,    2,    0
     1, 41384,19640313,    2,    0
     1, 41384,19640314,    6,    0
     1, 41384,19640315,    0,    0
     1, 41384,19640316,    0,    0
     1, 41384,19640317,    7,    0
     1, 41384,19640318,    4,    0
     1, 41384,19640319,    7,    0
     1, 41384,19640320,    7,    0
     1, 41384,19640321,    8,    0
     1, 41384,19640322,    8,    0
     1, 41384,19640323,    4,    0
     1, 41384,19640324,    3,    0
     1, 41384,19640325,    3,    0
     1, 41384,19640326,    3,    0
     1, 41384,19640327,    1,    0
     1, 41384,19640328,    8,    0
     1, 41384,19640329,    8,    0
     1, 41384,19640330,    3,    0
     1, 41384,19640331,    4,    0
     1, 41384,19640401,    3,    0
     1, 41384,19640402,    0,    0
     1, 41384,19640403,    5,    0
     1, 41384,19640404,    5,    0
     1, 41384,19640405,    3,    0
     1, 41384,19640406,    1,    0
     1, 41384,19640407,    5,    0
     1, 41384,19640408,    3,    0
     1, 41384,19640409,    8,    0
     1, 41384,19640410,    8,    0
     1, 41384,19640411,    8,    0
     1, 41384,19640412,    5,    0
     1, 41384,19640413,    8,    0
     1, 41384,19640414,    6,    0
     1, 41384,19640415,    6,    0
     1, 41384,19640416,    7,    0
     1, 41384,19640417,    3,    0
     1, 41384,19640418,    0,    0
     1, 41384,19640419,    4,    0
     1, 41384,19640420,    3,    0
     1, 41384,19640421,    5,    0
     1, 41384,19640422,    7,    0
     1, 41384,19640423,    8,    0
     1, 41384,19640424,    8,    0
     1, 41384,19640425,    5,    0
     1, 41384,19640426,    4,    0
     1, 41384,19640427,    6,    0
     1, 41384,19640428,    6,    0
     1, 41384,19640429,    8,    0
     1, 41384,19640430,    6,    0
     1, 41384,19640501,    7,    0
     1, 41384,19640502,    3,    0
     1, 41384,19640503,    5,    0
     1, 41384,19640504,    7,    0
     1, 41384,19640505,    7,    0
     1, 41384,19640506,    4,    0
     1, 41384,19640507,    7,    0
     1, 41384,19640508,    6,    0
     1, 41384,19640509,    3,    0
     1, 41384,19640510,    5,    0
     1, 41384,19640511,    6,    0
     1, 41384,19640512,    8,    0
     1, 41384,19640513,    5,    0
     1, 41384,19640514,    2,    0
     1, 41384,19640515,    2,    0
     1, 41384,19640516,    2,    0
     1, 41384,19640517,    5,    0
     1, 41384,19640518,    1,    0
     1, 41384,19640519,    3,    0
     1, 41384,19640520,    2,    0
     1, 41384,19640521,    0,    0
     1, 41384,19640522,    1,    0
     1, 41384,19640523,    0,    0
     1, 41384,19640524,    3,    0
     1, 41384,19640525,    2,    0
     1, 41384,19640526,    3,    0
     1, 41384,19640527,    4,    0
     1, 41384,19640528,    4,    0
     1, 41384,19640529,    3,    0
     1, 41384,19640530,    1,    0
     1, 41384,19640531,    1,    0
     1, 41384,19640601,    5,    0
     1, 41384,19640602,    6,    0
     1, 41384,19640603,    5,    0
     1, 41384,19640604,    8,    0
     1, 41384,19640605,    7,    0
     1, 41384,19640606,    4,    0
     1, 41384,19640607,    4,    0
     1, 41384,19640608,    6,    0
     1, 41384,19640609,    8,    0
     1, 41384,19640610,    3,    0
     1, 41384,19640611,    5,    0
     1, 41384,19640612,    1,    0
     1, 41384,19640613,    3,    0
     1, 41384,19640614,    1,    0
     1, 41384,19640615,    8,    0
     1, 41384,19640616,    6,    0
     1, 41384,19640617,    5,    0
     1, 41384,19640618,    1,    0
     1, 41384,19640619,    7,    0
     1, 41384,19640620,    2,    0
     1, 41384,19640621,    8,    0
     1, 41384,19640622,    7,    0
     1, 41384,19640623,    8,    0
     1, 41384,19640624,    8,    0
     1, 41384,19640625,    6,    0
     1, 41384,19640626,    3,    0
     1, 41384,19640627,    1,    0
     1, 41384,19640628,    7,    0
     1, 41384,19640629,    5,    0
     1, 41384,19640630,    5,    0
     1, 41384,19640701,    4,    0
     1, 41384,19640702,    5,    0
     1, 41384,19640703,    5,    0
     1, 41384,19640704,    4,    0
     1, 41384,19640705,    6,    0
     1, 41384,19640706,    4,    0
     1, 41384,19640707,    8,    0
     1, 41384,19640708,    8,    0
     1, 41384,19640709,    7,    0
     1, 41384,19640710,    4,    0
     1, 41384,19640711,    5,    0
     1, 41384,19640712,    8,    0
     1, 41384,19640713,    6,    0
     1, 41384,19640714,    0,    0
     1, 41384,19640715,    1,    0
     1, 41384,19640716,    7,    0
     1, 41384,19640717,    1,    0
     1, 41384,19640718,    0,    0
     1, 41384,19640719,    1,    0
     1, 41384,19640720,    8,    0
     1, 41384,19640721,    8,    0
     1, 41384,19640722,    8,    0
     1, 41384,19640723,    7,    0
     1, 41384,19640724,    7,    0
     1, 41384,19640725,    8,    0
     1, 41384,19640726,    6,    0
     1, 41384,19640727,    7,    0
     1, 41384,19640728,    6,    0
     1, 41384,19640729,    5,    0
     1, 41384,19640730,    3,    0
     1, 41384,19640731,    8,    0
     1, 41384,19640801,    4,    0
     1, 41384,19640802,    5,    0
     1, 41384,19640803,    3,    0
     1, 41384,19640804,    6,    0
     1, 41384,19640805,    2,    0
     1, 41384,19640806,    2,    0
     1, 41384,19640807,    2,    0
     1, 41384,19640808,    0,    0
     1, 41384,19640809,    5,    0
     1, 41384,19640810,    7,    0
     1, 41384,19640811,    6,    0
     1, 41384,19640812,    5,    0
     1, 41384,19640813,    5,    0
     1, 41384,19640814,    6,    0
     1, 41384,19640815,    5,    0
     1, 41384,19640816,    5,    0
     1, 41384,19640817,    2,    0
     1, 41384,19640818,    6,    0
     1, 41384,19640819,    7,    0
     1, 41384,19640820,    7,    0
     1, 41384,19640821,    3,    0
     1, 41384,19640822,    5,    0
     1, 41384,19640823,    4,    0
     1, 41384,19640824,    8,    0
     1, 41384,19640825,    7,    0
     1, 41384,19640826,    4,    0
     1, 41384,19640827,    0,    0
     1, 41384,19640828,    3,    0
     1, 41384,19640829,    6,    0
     1, 41384,19640830,    5,    0
     1, 41384,19640831,    4,    0
     1, 41384,19640901,    1,    0
     1, 41384,19640902,    1,    0
     1, 41384,19640903,    0,    0
     1, 41384,19640904,    1,    0
     1, 41384,19640905,    3,    0
     1, 41384,19640906,    8,    0
     1, 41384,19640907,    7,    0
     1, 41384,19640908,    7,    0
     1, 41384,19640909,    2,    0
     1, 41384,19640910,    5,    0
     1, 41384,19640911,    5,    0
     1, 41384,19640912,    8,    0
     1, 41384,19640913,    2,    0
     1, 41384,19640914,    7,    0
     1, 41384,19640915,    6,    0
     1, 41384,19640916,    7,    0
     1, 41384,19640917,    5,    0
     1, 41384,19640918,    4,    0
     1, 41384,19640919,    4,    0
     1, 41384,19640920,    5,    0
     1, 41384,19640921,    3,    0
     1, 41384,19640922,    0,    0
     1, 41384,19640923,    7,    0
     1, 41384,19640924,    3,    0
     1, 41384,19640925,    0,    0
     1, 41384,19640926,    7,    0
     1, 41384,19640927,    8,    0
     1, 41384,19640928,    7,    0
     1, 41384,19640929,    8,    0
     1, 41384,19640930,    1,    0
     1, 41384,19641001,    5,    0
     1, 41384,19641002,    6,    0
     1, 41384,19641003,    2,    0
     1, 41384,19641004,    0,    0
     1, 41384,19641005,    0,    0
     1, 41384,19641006,    0,    0
     1, 41384,19641007,    8,    0
     1, 41384,19641008,    8,    0
     1, 41384,19641009,    8,    0
     1, 41384,19641010,    7,    0
     1, 41384,19641011,    7,    0
     1, 41384,19641012,    7,    0
     1, 41384,19641013,    8,    0
     1, 41384,19641014,    8,    0
     1, 41384,19641015,    7,    0
     1, 41384,19641016,    8,    0
     1, 41384,19641017,    8,    0
     1, 41384,19641018,    8,    0
     1, 41384,19641019,    7,    0
     1, 41384,19641020,    8,    0
     1, 41384,19641021,    8,    0
     1, 41384,19641022,    8,    0
     1, 41384,19641023,    8,    0
     1, 41384,19641024,    7,    0
     1, 41384,19641025,    3,    0
     1, 41384,19641026,    0,    0
     1, 41384,19641027,    0,    0
     1, 41384,19641028,    6,    0
     1, 41384,19641029,    5,    0
     1, 41384,19641030,    3,    0
     1, 41384,19641031,    6,    0
     1, 41384,19641101,    8,    0
     1, 41384,19641102,    8,    0
     1, 41384,19641103,    4,    0
     1, 41384,19641104,    7,    0
     1, 41384,19641105,    7,    0
     1, 41384,19641106,    8,    0
     1, 41384,19641107,    1,    0
     1, 41384,19641108,    6,    0
     1, 41384,19641109,    8,    0
     1, 41384,19641110,    3,    0
     1, 41384,19641111,    8,    0
     1, 41384,19641112,    8,    0
     1, 41384,19641113,    8,    0
     1, 41384,19641114,    8,    0
     1, 41384,19641115,    8,    0
     1, 41384,19641116,    6,    0
     1, 41384,19641117,    3,    0
     1, 41384,19641118,    3,    0
     1, 41384,19641119,    7,    0
     1, 41384,19641120,    8,    0
     1, 41384,19641121,    8,    0
     1, 41384,19641122,    8,    0
     1, 41384,19641123,    5,    0
     1, 41384,19641124,    5,    0
     1, 41384,19641125,    3,    0
     1, 41384,19641126,    1,    0
     1, 41384,19641127,    7,    0
     1, 41384,19641128,    7,    0
     1, 41384,19641129,    8,    0
     1, 41384,19641130,    8,    0
     1, 41384,19641201,    5,    0
     1, 41384,19641202,    8,    0
     1, 41384,19641203,    8,    0
     1, 41384,19641204,    8,    0
     1, 41384,19641205,    5,    0
     1, 41384,19641206,    3,    0
     1, 41384,19641207,    8,    0
     1, 41384,19641208,    6,    0
     1, 41384,19641209,    8,    0
     1, 41384,19641210,    8,    0
     1, 41384,19641211,    8,    0
     1, 41384,19641212,    8,    0
     1, 41384,19641213,    8,    0
     1, 41384,19641214,    4,    0
     1, 41384,19641215,    8,    0
     1, 41384,19641216,    8,    0
     1, 41384,19641217,    7,    0
     1, 41384,19641218,    8,    0
     1, 41384,19641219,    7,    0
     1, 41384,19641220,    8,    0
     1, 41384,19641221,    6,    0
     1, 41384,19641222,    8,    0
     1, 41384,19641223,    8,    0
     1, 41384,19641224,    8,    0
     1, 41384,19641225,    5,    0
     1, 41384,19641226,    0,    0
     1, 41384,19641227,    1,    0
     1, 41384,19641228,    7,    0
     1, 41384,19641229,    2,    0
     1, 41384,19641230,    7,    0
     1, 41384,19641231,    8,    0
     1, 41384,19650101,    8,    0
     1, 41384,19650102,    6,    0
     1, 41384,19650103,    1,    0
     1, 41384,19650104,    3,    0
     1, 41384,19650105,    0,    0
     1, 41384,19650106,    0,    0
     1, 41384,19650107,    5,    0
     1, 41384,19650108,    8,    0
     1, 41384,19650109,    8,    0
     1, 41384,19650110,    1,    0
     1, 41384,19650111,    7,    0
     1, 41384,19650112,    8,    0
     1, 41384,19650113,    8,    0
     1, 41384,19650114,    8,    0
     1, 41384,19650115,    8,    0
     1, 41384,19650116,    8,    0
     1, 41384,19650117,    7,    0
     1, 41384,19650118,    8,    0
     1, 41384,19650119,    8,    0
     1, 41384,19650120,    7,    0
     1, 41384,19650121,    8,    0
     1, 41384,19650122,    8,    0
     1, 41384,19650123,    7,    0
     1, 41384,19650124,    8,    0
     1, 41384,19650125,    7,    0
     1, 41384,19650126,    8,    0
     1, 41384,19650127,    8,    0
     1, 41384,19650128,    8,    0
     1, 41384,19650129,    8,    0
     1, 41384,19650130,    8,    0
     1, 41384,19650131,    8,    0
     1, 41384,19650201,    3,    0
     1, 41384,19650202,    2,    0
     1, 41384,19650203,    2,    0
     1, 41384,19650204,    8,    0
     1, 41384,19650205,    8,    0
     1, 41384,19650206,    7,    0
     1, 41384,19650207,    2,    0
     1, 41384,19650208,    3,    0
     1, 41384,19650209,    3,    0
     1, 41384,19650210,    3,    0
     1, 41384,19650211,    3,    0
     1, 41384,19650212,    8,    0
     1, 41384,19650213,    7,    0
     1, 41384,19650214,    6,    0
     1, 41384,19650215,    7,    0
     1, 41384,19650216,    8,    0
     1, 41384,19650217,    6,    0
     1, 41384,19650218,    7,    0
     1, 41384,19650219,    8,    0
     1, 41384,19650220,    5,    0
     1, 41384,19650221,    8,    0
     1, 41384,19650222,    3,    0
     1, 41384,19650223,    3,    0
     1, 41384,19650224,    6,    0
     1, 41384,19650225,    2,    0
     1, 41384,19650226,    7,    0
     1, 41384,19650227,    5,    0
     1, 41384,19650228,    1,    0
     1, 41384,19650301,    0,    0
     1, 41384,19650302,    0,    0
     1, 41384,19650303,    3,    0
     1, 41384,19650304,    8,    0
     1, 41384,19650305,    6,    0
     1, 41384,19650306,    3,    0
     1, 41384,19650307,    1,    0
     1, 41384,19650308,    8,    0
     1, 41384,19650309,    3,    0
     1, 41384,19650310,    4,    0
     1, 41384,19650311,    6,    0
     1, 41384,19650312,    3,    0
     1, 41384,19650313,    3,    0
     1, 41384,19650314,    0,    0
     1, 41384,19650315,    7,    0
     1, 41384,19650316,    7,    0
     1, 41384,19650317,    8,    0
     1, 41384,19650318,    8,    0
     1, 41384,19650319,    7,    0
     1, 41384,19650320,    3,    0
     1, 41384,19650321,    6,    0
     1, 41384,19650322,    0,    0
     1, 41384,19650323,    6,    0
     1, 41384,19650324,    8,    0
     1, 41384,19650325,    7,    0
     1, 41384,19650326,    8,    0
     1, 41384,19650327,    8,    0
     1, 41384,19650328,    8,    0
     1, 41384,19650329,    4,    0
     1, 41384,19650330,    4,    0
     1, 41384,19650331,    0,    0
     1, 41384,19650401,    0,    0
     1, 41384,19650402,    3,    0
     1, 41384,19650403,    5,    0
     1, 41384,19650404,    3,    0
     1, 41384,19650405,    0,    0
     1, 41384,19650406,    4,    0
     1, 41384,19650407,    8,    0
     1, 41384,19650408,    5,    0
     1, 41384,19650409,    8,    0
     1, 41384,19650410,    8,    0
     1, 41384,19650411,    8,    0
     1, 41384,19650412,    6,    0
     1, 41384,19650413,    8,    0
     1, 41384,19650414,    6,    0
     1, 41384,19650415,    5,    0
     1, 41384,19650416,    8,    0
